1008002010,服饰、鞋、包|男装 |大衣,鼎铜 DINGTONG 春冬款高端翻领商政经典 修身男士羊毛羊绒大衣外套 深藏蓝色 170,服饰内衣>男装>大衣>鼎铜>鼎铜 DINGTONG 春冬款高端翻领商...,京东商城,鼎铜服饰
1008002010,服饰、鞋、包|男装|大衣,OSA欧莎世家2012秋冬新款男装斜纹假两件式大衣MD24153 咖啡色 XXL,O.SA>OSA欧莎世家2012秋冬新款男装斜纹假...,京东商城,osa官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,【年中大促】恒源祥正品 2014新款男装 男士毛呢子大衣中长款黑色修身羊毛大衣 黑色 165/84(现货),服饰内衣>男装>毛呢大衣> 恒源祥（HYX）>【年中大促】恒源祥正品 2014新款男装...,京东商城,恒源祥展祥专卖店
1008002010,服饰、鞋、包|男装|大衣,左岸呢料大衣12321931，76/卡其，165，13Q3,首页>男装>上装>大衣,银泰网,ZUOAN
1008002010,服饰、鞋、包|男装|大衣,马克华菲FAIRWHALE男装 秋冬款 羊毛时尚翻领休闲大衣 7114016226-099 XXXL,服饰鞋帽>男装>大衣>马克华菲FAIRWHALE男装 秋冬款 ...,京东商城,马克华菲官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,双排扣经典格纹毛呢 米棕格,首页> 男装> 大衣> 中长款大衣,凡客诚品,$N
1008002010,服饰、鞋、包|男装|大衣,米安思迪ME&CITY男装军装感双排扣大衣539062 花灰 165/88A,服饰内衣>男装>毛呢大衣>ME&CITY>米安思迪ME&CITY男装军装感双排扣大...,京东商城,ME&CITY官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,2014新款推荐男式大衣 批发特价青年纯色大衣 欧美风男生休闲大衣 男生特价大衣 蓝色 XXL,服饰内衣>男装>毛呢大衣> 幸福时光（Happytime）>2014新款推荐男式大衣 批发特价青年纯...,京东商城,晨飘服饰专营店
1008002010,服饰、鞋、包|男装|大衣,恒源祥男装12正品 男士毛呢子大衣 桑蚕丝水貂领羊毛大衣120360-7 120360-7 175/92A,服饰内衣>男装>大衣>恒源祥（HYX）>恒源祥男装12正品 男士毛呢子大衣 桑蚕...,京东商城,恒源祥展瑞服饰专营店
1008002010,服饰、鞋、包|男装|大衣,G2000 男士双排扣羊毛混纺中长款大衣 18520114 深灰 50/175/100A,G2000>G2000 男士双排扣羊毛混纺中长款大衣...,京东商城,G2000
1008002010,服饰、鞋、包|男装|大衣,VEDORDNA 维多迪纳 2013秋冬新款欧美风韩版潮流修身款羊毛大衣 VC1003 黑色 46,服饰内衣>男装>大衣>维多迪纳（vedordna）>VEDORDNA 维多迪纳 2013秋冬...,京东商城,VEDORDNA旗舰店
1008002010,服饰、鞋、包|男装|大衣,马克华菲男装冬季新款连帽休闲羊毛大衣7124162001 098深灰色 XXL,服饰内衣>男装>大衣>马克华菲（Mark Fairwhale）>马克华菲男装冬季新款连帽休闲羊毛大衣71...,京东商城,马克华菲官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,YOURBAN 优版 男士长款呢子大衣36124102 黑色,首页> 男装> 大衣> 中长款大衣> YOURBAN 优版 男士长款呢子大衣36124102,凡客诚品,YOURBAN 优版
1008002010,服饰、鞋、包|男装|大衣,萨缇尼 黑色成熟稳重翻领长袖大衣,首页?>?萨缇尼GARTINE男装专场?>?黑色成熟稳重翻领长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,GLM13Q3毛呢164021024,煤黑,S,首页>男装>上装>大衣
1008002010,服饰、鞋、包|男装|大衣,Sancardy圣吉卡丹 新品短款修身杂灰色羊毛大衣 YMA6819-92 灰色 180/96A(XL),服饰鞋帽>男装>大衣>Sancardy圣吉卡丹 新品短款修身杂...,京东商城,圣吉卡丹
1008002010,服饰、鞋、包|男装|大衣,柏朗亚高 黑灰色韩版长袖休闲大衣,首页?>?柏朗亚高PAL ONGACO男装专场?>?黑灰色韩版长袖休闲大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,啄木鸟 黑色时尚帅气长袖大衣,首页?>?啄木鸟TUCANO男装专场?>?黑色时尚帅气长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,Sancardy圣吉卡丹 时尚墨绿色羊毛短大衣 SBJ36056081 墨绿色 175/92A(L),服饰鞋帽>男装>大衣>Sancardy圣吉卡丹 时尚墨绿色羊毛...,京东商城,圣吉卡丹
1008002010,服饰、鞋、包|男装|大衣,以纯 男装带帽长款大衣61411115TA 原489元 黑色 M,以纯 男装带帽长款大衣61411115T...,京东商城,YISHION以纯
1008002010,服饰、鞋、包|男装|大衣,PEACEBIRD 太平鸟男装 大衣80712476420 蓝绿拼接,首页> 男装> 大衣> 中长款大衣> PEACEBIRD 太平鸟男装 大衣80712476420,凡客诚品,PEACEBIRD 太平鸟男装
1008002010,服饰、鞋、包|男装|大衣,梵睿FANRRY商务休闲男装大衣9799黑色 52,梵睿FANRRY商务休闲男装大衣9799...,京东商城,梵睿FANRRY
1008002010,服饰、鞋、包|男装|大衣,罗蒙毛呢大衣正品男士休闲中长款翻领修身羊毛呢子大衣3D29019 黑色 170/88A,服饰内衣>男装>大衣>罗蒙>罗蒙毛呢大衣正品男士休闲中长款翻领修身羊...,京东商城,罗蒙服饰专卖店
1008002010,服饰、鞋、包|男装|大衣,Metersbonwe男装立领呢料大衣 TAGLINE系列 239136 浅灰呢 165,服饰内衣>男装>毛呢大衣>美特斯邦威（metersbonwe）>Metersbonwe男装立领呢料大衣 ...,京东商城,美特斯邦威旗舰店
1008002010,服饰、鞋、包|男装|大衣,PEACEBIRD太平鸟时尚休闲大衣80710436017 深灰格 S,服饰鞋帽>男装>大衣>PEACEBIRD太平鸟时尚休闲大衣80...,京东商城,太平鸟男装旗舰店
1008002010,服饰、鞋、包|男装|大衣,马克华菲 混灰色连帽牛角扣时尚长袖大衣,首页?>?马克华菲Mark Fairwhale JEANS男装专场?>?混灰色连帽牛角扣时尚长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,法曼斯 黑灰色简单大方长袖大衣,首页?>?法曼斯fomoce男装专场?>?黑灰色简单大方长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,厉织造（Lihomme）2013新款春装羊毛双排扣大衣 倾城 灰色 M,服饰内衣>男装>大衣>Lihomme>厉织造（Lihomme）2013新款春装...,京东商城,LIHOMME官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,SELECTED思莱德男士立领双排扣H型绅士呢子大衣F|413427026092,XL,13Q4,首页>男装>上装>大衣
1008002010,服饰、鞋、包|男装|大衣,SELECTED思莱德军装风格男士翻领单排扣呢子大衣F|413427016046,L,13Q4,首页>男装>上装>大衣
1008002010,服饰、鞋、包|男装|大衣,太平鸟 黑色双排扣时尚长袖大衣,首页?>?我是买手-太平鸟男装专场?>?黑色双排扣时尚长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,AK男装2014春装 牛角扣海军渔夫领毛呢长大衣1241024 深藏蓝色 XXL,服饰内衣>男装>大衣>Akseries>AK男装2014春装 牛角扣海军渔夫领毛...,京东商城,AK旗舰店
1008002010,服饰、鞋、包|男装|大衣,方呈氏（FOMTOMXI）韩版时尚休闲中长款修身呢大衣9008 黑色 S,服饰鞋帽>男装>大衣>方呈氏（FOMTOMXI）韩版时尚休闲中...,京东商城,FOMTOMXI旗舰店
1008002010,服饰、鞋、包|男装|大衣,玛萨玛索 100%纯新美利奴羊毛/可拆卸獭兔毛领/灰花呢/立领/大衣灰色1826,12Q1,185/,首页>男装>上装>大衣
1008002010,服饰、鞋、包|男装|大衣,5CM 男式 男大衣 5CXCOAE0194XG,服饰箱包 > 男装 > 毛呢大衣,亚马逊(卓越网),$N
1008002010,服饰、鞋、包|男装|大衣,丹琪杰思（dantsjesse）2013最新入冬潮款 英伦学院风 单排牛角扣连帽短大衣 灰色 M(170)(偏小),服饰鞋帽>男装>大衣>丹琪杰思（dantsjesse）2013...,京东商城,丹琪杰思旗舰店
1008002010,服饰、鞋、包|男装|大衣,左岸呢料大衣12321942，80/啡色，175，13Q3,首页>男装>上装>大衣,银泰网,ZUOAN
1008002010,服饰、鞋、包|男装|大衣,格蓝凯（GELANKAI） 男装 2014春装新款 韩版加厚加棉肩章斜单排扣设计呢大衣 军绿色 XXXL,服饰内衣>男装>大衣>格蓝凯（GELANKAI）>格蓝凯（GELANKAI） 男装 201...,京东商城,宁彬服饰
1008002010,服饰、鞋、包|男装|大衣,Esprit 埃斯普利特男式 大衣 LD3167,服饰箱包 > 男装 > 毛呢大衣,亚马逊(卓越网),Esprit 埃斯普利特
1008002010,服饰、鞋、包|男装|大衣,HODO红豆男装保暖蚕丝棉英伦羊毛大衣HDZJDY204B(S06灰色185/100A),首页>服装鞋帽>男装>大衣>HODO红豆男装保暖蚕丝棉英伦羊毛大...,苏宁,HODO红豆
1008002010,服饰、鞋、包|男装|大衣,佐优品男装 2013秋冬新品 新款特价韩版个性小翻领短款呢大衣 军绿色 XL,服饰内衣>男装>大衣>佐优品(ZUOYOPIN)>佐优品男装 2013秋冬新品 新款特价...,京东商城,佐优品官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,SELECTED思莱德男士毛混纺H型商务呢子大衣B|412427030034,M,12Q4,首页>男装>上装>大衣
1008002010,服饰、鞋、包|男装|大衣,ASICS 亚瑟士 男式 长款大衣夹克 XAK313,运动户外休闲 > 跑步 > 跑步服 > 夹克,亚马逊(卓越网),ASICS 亚瑟士
1008002010,服饰、鞋、包|男装|大衣,FEIPINPAI【【年终扫货】秋冬款 呢子大衣男式外套立领羊毛呢修身大衣风衣 W20 W21-03黑 L(175/92A),服饰内衣>男装>大衣>FEIPINPAI>FEIPINPAI【【年终扫货】秋冬款 ...,京东商城,FEIPINPAI
1008002010,服饰、鞋、包|男装|大衣,GXG时尚经典狐狸毛领修身长款大衣#24126091 黑色 XL,服饰内衣>男装>大衣>GXG>GXG时尚经典狐狸毛领修身长款大衣#24...,京东商城,GXG官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,美特斯邦威 男装立领呢料大衣 239136 正黑 175,服饰内衣>男装>毛呢大衣> 美特斯邦威（metersbonwe）>美特斯邦威 男装立领呢料大衣 23913...,京东商城,美特斯邦威旗舰店
1008002010,服饰、鞋、包|男装|大衣,By Creations Zegna面料意大利羊毛大衣co28134c,服饰箱包 > 男装 > 毛呢大衣,亚马逊(卓越网),By Creations
1008002010,服饰、鞋、包|男装|大衣,金利来 黑色翻领时尚都市长袖大衣,首页?>?金利来goldlion男装专场?>?黑色翻领时尚都市长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,VEDORDNA 维多迪纳 2013秋冬新款欧美风韩版潮流修身款羊毛大衣 VC1004 黑色 46,服饰内衣>男装>大衣>维多迪纳（vedordna）>VEDORDNA 维多迪纳 2013秋冬...,京东商城,VEDORDNA旗舰店
1008002010,服饰、鞋、包|男装|大衣,Kuhle男装专柜正品秋冬款 双排扣倒挂领大衣 K112041852 99C黑 XL,服饰鞋帽>男装>大衣>KUHLE>Kuhle男装专柜正品秋冬款 双排扣倒挂...,京东商城,KUHLE官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,左岸呢料大衣12421630，50/灰色，170，13Q4,首页>男装>上装>大衣,银泰网,ZUOAN
1008002010,服饰、鞋、包|男装|大衣,蒙蒂埃莫 灰啡色时尚大气毛领长袖大衣,首页?>?蒙蒂埃莫monteamor男装专场?>?灰啡色时尚大气毛领长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,MasaMaso玛萨玛索 毛呢（66.8%羊毛33.2%聚酯纤维）立领拉链装饰呢子便装 1946尺码M,服饰内衣>男装>大衣>玛萨玛索（Masa Maso）>MasaMaso玛萨玛索 毛呢（66.8...,京东商城,玛萨玛索官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,丹琪杰思（dantsjesse）2014冬装新款男士呢料大衣韩版修身男士呢子大衣 如图 L,服饰内衣>男装>大衣>丹琪杰思>丹琪杰思（dantsjesse）2014...,京东商城,
1008002010,服饰、鞋、包|男装|大衣,卡宾中花灰时尚呢大衣3123136002，48码，13Q3,首页>男装>上装>大衣,银泰网,Cabbeen
1008002010,服饰、鞋、包|男装|大衣,FHOMME 2013秋冬新款 韩版个性斜门襟单排扣肩章中长款修身毛呢大衣 W3285 深灰色,首页> 男装> 大衣> 中长款大衣> FHOMME 2013秋冬新款 韩版个性斜门襟单排扣肩章中长款修身毛呢大衣 W3285,凡客诚品,FHOMME
1008002010,服饰、鞋、包|男装|大衣,换季清仓恒源祥男装12正品 男士毛呢子大衣 桑蚕丝水貂领羊毛大衣120360-7 120360-7 185/100A,服饰内衣>男装>大衣>恒源祥（HYX）>换季清仓恒源祥男装12正品 男士毛呢子大...,京东商城,恒源祥展瑞服饰专营店
1008002010,服饰、鞋、包|男装|大衣,GXG12Q4商务简约时尚单排扣大衣04126238,深咖,S,首页>男装>上装>大衣
1008002010,服饰、鞋、包|男装|大衣,金利来 黑色翻领双排扣长袖大衣,首页?>?金利来goldlion-sport男装专场?>?黑色翻领双排扣长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,彬伊奴bindwood正品秋冬新款男士可拆卸连帽韩版休闲(灰色 XXL),服饰鞋帽>大衣>彬伊奴>彬伊奴bindwood正品秋冬新款男士可拆卸连帽韩版休闲(灰色 XXL),国美电器网上商城,彬伊奴旗舰店
1008002010,服饰、鞋、包|男装|大衣,汤尼俊士(Tonyjeans) 男装时尚羊毛翻领修身大衣1211402060-99 99#黑色 S,服饰内衣>男装>大衣>汤尼俊士（Tonyjeans）>汤尼俊士(Tonyjeans) 男装时尚...,京东商城,tonyjeans
1008002010,服饰、鞋、包|男装|大衣,[GXG]GXG休闲双排扣翻领短款棉大衣,首页>男装>上装>大衣,银泰网,$N
1008002010,服饰、鞋、包|男装|大衣,FEIPINPAI【限时特价】秋冬款 呢子大衣男式外套羊毛呢修身大衣风衣 W97 W34-03黑 XL(180/96A),服饰内衣>男装>大衣>FEIPINPAI>FEIPINPAI【限时特价】秋冬款 呢...,京东商城,FEIPINPAI
1008002010,服饰、鞋、包|男装|大衣,都蒂.阿格纳 黑色经典百搭长袖大衣,首页?>?都蒂.阿格纳Dutti Original男装专场?>?黑色经典百搭长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,左岸呢料大衣12321200，20/黑色，170，13Q3,首页>男装>上装>大衣,银泰网,ZUOAN
1008002010,服饰、鞋、包|男装|大衣,FEIPINPAI【限时特价】秋冬款 呢子大衣男式外套羊毛呢修身大衣风衣 W97 W21-03灰 M(170/88A),服饰内衣>男装>大衣>FEIPINPAI>FEIPINPAI【限时特价】秋冬款 呢...,京东商城,FEIPINPAI
1008002010,服饰、鞋、包|男装|大衣,洛兹法雷德冬季新款男士休闲中长款大衣 964420115 黑色 M,洛兹法雷德冬季新款男士休闲中长款大衣 ...,京东商城,洛兹官方店
1008002010,服饰、鞋、包|男装|大衣,【京品年货】【特价清仓】TONYJEANS汤尼俊士正品格子立领毛呢大衣1211402080 97中性色 L/180,服饰内衣>男装>大衣>汤尼俊士（Tonyjeans）>【京品年货】【特价清仓】TONYJEAN...,京东商城,汤尼俊士浦天专卖店
1008002010,服饰、鞋、包|男装|大衣,唐狮/TonLion 双排扣毛呢大衣612411064442 黑色 M,服饰鞋帽>男装>大衣>唐狮/TonLion 双排扣毛呢大衣61...,京东商城,唐狮男装官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,【森马】Semir 男装百搭保暖修身加长大衣 13105311101 深花灰 M,服饰鞋帽>男装>大衣>森马>【森马】Semir 男装百搭保暖修身加长...,京东商城,森马 官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,西域骆驼 简约都市墨绿色长袖大衣,首页?>?西域骆驼Vancamel男装专场?>?简约都市墨绿色长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,Kuhle男装专柜正品秋冬款 连帽双档风片大衣 K112041855 9 7灰 L,服饰鞋帽>男装>大衣>Kuhle男装专柜正品秋冬款 连帽双档风...,京东商城,KUHLE官方旗舰店
1008002010,服饰、鞋、包|男装|大衣,迈林?凯瑞? 立领黑色长袖大衣,首页?>?迈林?凯瑞Melidocrane男装专场?>?立领黑色长袖大衣,唯品会,无
1008002010,服饰、鞋、包|男装|大衣,连帽双排扣休闲毛呢大衣 深棕色,首页> 男装> 大衣> 中长款大衣> 连帽双排扣休闲毛呢大衣,凡客诚品,VANCL 凡客诚品
1008002010,服饰、鞋、包|男装|大衣,FAG 时尚都市新款冬装羊毛呢大衣中长款 D27150103 咖啡色XL 13Q4,首页>男装>上装>大衣,银泰网,FAG
1008002010,服饰、鞋、包|男装|大衣,丹杰仕（DANJIESHI） 男装 2014春装新款 韩版修身时尚中长款双排扣 呢大衣 藏蓝色 XXL,服饰内衣>男装>大衣>丹杰仕（DANJIESHI）>丹杰仕（DANJIESHI） 男装 20...,京东商城,青杉服饰旗舰店
1008002010,服饰、鞋、包|男装|大衣,CHEROKEE 冬季男式连帽中长款棉衣大衣棉服 628883,服饰箱包 > 男装 > 棉衣,亚马逊(卓越网),CHEROKEE 巧乐奇
1008002010,服饰、鞋、包|男装|大衣,Eingezogen 2012春装新品 时尚四口袋 腰带修身 长款羊毛大衣N100730,所有分类 > 服饰内衣、鞋靴运动 > 男装. > 男装大衣 > EINGEZOGEN,1号店,$N
1008002010,服饰、鞋、包|男装|大衣,Lihomme/历织造 2014新款春装羊毛双排扣大衣 倾城,所有分类>服饰内衣、鞋靴童装>男装>呢大衣>Lihomme/历织造>Lihomme/历织...,1号店,Lihomme/历织造
1008002010,服饰、鞋、包|男装|大衣,洛兹法雷德冬季新款男士休闲中长款大衣 964400115 黑色 XXL,洛兹法雷德冬季新款男士休闲中长款大衣 ...,京东商城,洛兹官方店
1008002010,服饰、鞋、包|男装|大衣,CMC 克莱蒙梭 男式时尚休闲大衣 PB123038 灰色 48,$N,徐家汇商城,$N
1008002010,服饰、鞋、包|男装|大衣,马克华菲男装 毛呢中长款休闲大衣 7124167003-0 黑色 XL,服饰内衣>男装>大衣>马克华菲（Mark Fairwhale）>马克华菲男装 毛呢中长款休闲大衣 712...,京东商城,马克华菲官方品牌旗舰店
1008002010,服饰、鞋、包|男装|大衣,Kenneth Cole NewYork 凯尼斯·柯尔 男士翻领长袖双排扣纯色大衣 灰色 XXL,Kenneth Cole NewYork...,京东商城,eBay Style 秀
1008002010,服饰、鞋、包|男装|大衣,RAPA象外9041619，灰色，M，13Q1,首页>男装>上装>大衣,银泰网,RAPADLAB
1008002010,服饰、鞋、包|男装|大衣,PEACEBIRD太平鸟商务休闲中长款翻领羊毛大衣80711465010 黑灰 XL,服饰鞋帽>男装>大衣>PEACEBIRD太平鸟商务休闲中长款翻...,京东商城,太平鸟男装旗舰店
